odooVersionKey,sourcePdmVersionKey,odooProductId,sourceDocumentId,revision,defaultCode,lifecycleState,isCurrent,effectiveDate,standardPrice
ODOO-VER-002043-017,2043-17,ODOO-PROD-002043,2043,17,210873,in_review,FALSE,2024-12-18,16.00
ODOO-VER-002043-018,2043-18,ODOO-PROD-002043,2043,18,210873,in_review,FALSE,2024-12-21,16.10
ODOO-VER-002043-007,2043-7,ODOO-PROD-002043,2043,7,210873,in_review,FALSE,2024-11-18,16.70
ODOO-VER-002043-008,2043-8,ODOO-PROD-002043,2043,8,210873,in_review,FALSE,2024-11-21,16.80
ODOO-VER-002043-009,2043-9,ODOO-PROD-002043,2043,9,210873,in_review,FALSE,2024-11-24,16.90
ODOO-VER-002043-010,2043-10,ODOO-PROD-002043,2043,10,210873,in_review,FALSE,2024-11-27,17.00
ODOO-VER-002043-011,2043-11,ODOO-PROD-002043,2043,11,210873,in_review,FALSE,2024-11-30,17.10
ODOO-VER-002043-012,2043-12,ODOO-PROD-002043,2043,12,210873,in_review,FALSE,2024-12-03,17.20
ODOO-VER-002060-001,2060-1,ODOO-PROD-002060,2060,1,210877,released,FALSE,2025-02-27,33.10
ODOO-VER-002060-002,2060-2,ODOO-PROD-002060,2060,2,210877,released,FALSE,2025-03-02,33.20
ODOO-VER-002060-003,2060-3,ODOO-PROD-002060,2060,3,210877,released,TRUE,2025-03-05,33.30
ODOO-VER-002061-001,2061-1,ODOO-PROD-002061,2061,1,210878,released,FALSE,2025-03-06,34.10
ODOO-VER-002061-002,2061-2,ODOO-PROD-002061,2061,2,210878,released,FALSE,2025-03-09,34.20
ODOO-VER-002061-003,2061-3,ODOO-PROD-002061,2061,3,210878,released,FALSE,2025-03-12,34.30
ODOO-VER-002061-004,2061-4,ODOO-PROD-002061,2061,4,210878,released,FALSE,2025-03-15,34.40
ODOO-VER-002061-005,2061-5,ODOO-PROD-002061,2061,5,210878,released,FALSE,2025-03-18,34.50
ODOO-VER-002061-006,2061-6,ODOO-PROD-002061,2061,6,210878,released,TRUE,2025-03-21,34.60
ODOO-VER-002062-001,2062-1,ODOO-PROD-002062,2062,1,210876,released,FALSE,2025-03-13,35.10
ODOO-VER-002062-002,2062-2,ODOO-PROD-002062,2062,2,210876,released,FALSE,2025-03-16,35.20
ODOO-VER-002062-003,2062-3,ODOO-PROD-002062,2062,3,210876,released,FALSE,2025-03-19,35.30
ODOO-VER-002062-004,2062-4,ODOO-PROD-002062,2062,4,210876,released,TRUE,2025-03-22,35.40
ODOO-VER-002063-001,2063-1,ODOO-PROD-002063,2063,1,219052,in_review,FALSE,2025-03-20,36.10
ODOO-VER-002063-002,2063-2,ODOO-PROD-002063,2063,2,219052,in_review,FALSE,2025-03-23,36.20
ODOO-VER-002063-003,2063-3,ODOO-PROD-002063,2063,3,219052,in_review,FALSE,2025-03-26,36.30
ODOO-VER-002063-004,2063-4,ODOO-PROD-002063,2063,4,219052,in_review,FALSE,2025-03-29,36.40
ODOO-VER-002063-005,2063-5,ODOO-PROD-002063,2063,5,219052,in_review,FALSE,2025-04-01,36.50
ODOO-VER-002063-006,2063-6,ODOO-PROD-002063,2063,6,219052,in_review,FALSE,2025-04-04,36.60
ODOO-VER-002063-013,2063-13,ODOO-PROD-002063,2063,13,219052,in_review,FALSE,2025-04-25,37.30
ODOO-VER-002063-014,2063-14,ODOO-PROD-002063,2063,14,219052,in_review,TRUE,2025-04-28,37.40
ODOO-VER-002063-007,2063-7,ODOO-PROD-002063,2063,7,219052,in_review,FALSE,2025-04-07,36.70
ODOO-VER-002063-008,2063-8,ODOO-PROD-002063,2063,8,219052,in_review,FALSE,2025-04-10,36.80
ODOO-VER-002063-009,2063-9,ODOO-PROD-002063,2063,9,219052,in_review,FALSE,2025-04-13,36.90
ODOO-VER-002063-010,2063-10,ODOO-PROD-002063,2063,10,219052,in_review,FALSE,2025-04-16,37.00
ODOO-VER-002063-011,2063-11,ODOO-PROD-002063,2063,11,219052,in_review,FALSE,2025-04-19,37.10
ODOO-VER-002063-012,2063-12,ODOO-PROD-002063,2063,12,219052,in_review,FALSE,2025-04-22,37.20
ODOO-VER-002069-001,2069-1,ODOO-PROD-002069,2069,1,TEMP566999,in_review,FALSE,2025-05-01,42.10
ODOO-VER-002069-002,2069-2,ODOO-PROD-002069,2069,2,TEMP566999,in_review,TRUE,2025-05-04,42.20
ODOO-VER-002070-001,2070-1,ODOO-PROD-002070,2070,1,COPY OF TEMP566999,draft,TRUE,2025-05-08,43.10
ODOO-VER-002071-001,2071-1,ODOO-PROD-002071,2071,1,COPY (2) OF TEMP566999,draft,TRUE,2025-05-15,44.10
ODOO-VER-002072-001,2072-1,ODOO-PROD-002072,2072,1,COPY (3) OF TEMP566999,draft,TRUE,2025-05-22,45.10
ODOO-VER-002073-001,2073-1,ODOO-PROD-002073,2073,1,COPY OF TEMP566662,draft,TRUE,2025-05-29,46.10
ODOO-VER-002074-001,2074-1,ODOO-PROD-002074,2074,1,VIRTUAL DOCUMENT.SLDPRT,draft,TRUE,2025-06-05,47.10
ODOO-VER-002075-001,2075-1,ODOO-PROD-002075,2075,1,NEW MICROSOFT EXCEL WORKSHEET,draft,TRUE,2025-06-12,48.10
ODOO-VER-002076-001,2076-1,ODOO-PROD-002076,2076,1,COPY (2) OF TEMP566662,draft,TRUE,2025-06-19,49.10
ODOO-VER-002077-001,2077-1,ODOO-PROD-002077,2077,1,COPY (3) OF TEMP566662,draft,TRUE,2025-06-26,50.10
ODOO-VER-002078-001,2078-1,ODOO-PROD-002078,2078,1,COPY OF 200046,draft,TRUE,2025-07-03,51.10
ODOO-VER-002079-001,2079-1,ODOO-PROD-002079,2079,1,COPY OF COPY OF 200046,draft,TRUE,2025-07-10,52.10
ODOO-VER-002080-001,2080-1,ODOO-PROD-002080,2080,1,COPY (2) OF 200046,draft,TRUE,2025-07-17,53.10
ODOO-VER-002083-001,2083-1,ODOO-PROD-002083,2083,1,COPY (3) OF 200046,draft,FALSE,2025-08-07,56.10
ODOO-VER-002083-002,2083-2,ODOO-PROD-002083,2083,2,COPY (3) OF 200046,draft,TRUE,2025-08-10,56.20
ODOO-VER-002086-001,2086-1,ODOO-PROD-002086,2086,1,COPY (4) OF 200046,draft,TRUE,2025-08-28,59.10
ODOO-VER-002087-001,2087-1,ODOO-PROD-002087,2087,1,NEW MICROSOFT EXCEL WORKSHEET (2),draft,TRUE,2025-09-04,60.10
ODOO-VER-002088-001,2088-1,ODOO-PROD-002088,2088,1,COPY (5) OF 200046,draft,TRUE,2025-09-11,61.10
ODOO-VER-002089-001,2089-1,ODOO-PROD-002089,2089,1,COPY (6) OF 200046,draft,TRUE,2025-09-18,62.10
ODOO-VER-002090-001,2090-1,ODOO-PROD-002090,2090,1,212919,released,FALSE,2025-09-25,63.10
ODOO-VER-002090-002,2090-2,ODOO-PROD-002090,2090,2,212919,released,FALSE,2025-09-28,63.20
ODOO-VER-002090-003,2090-3,ODOO-PROD-002090,2090,3,212919,released,FALSE,2025-10-01,63.30
ODOO-VER-002090-004,2090-4,ODOO-PROD-002090,2090,4,212919,released,FALSE,2025-10-04,63.40
ODOO-VER-002090-005,2090-5,ODOO-PROD-002090,2090,5,212919,released,TRUE,2025-10-07,63.50
ODOO-VER-002093-001,2093-1,ODOO-PROD-002093,2093,1,212928,released,FALSE,2025-10-16,66.10
ODOO-VER-002093-002,2093-2,ODOO-PROD-002093,2093,2,212928,released,FALSE,2025-10-19,66.20
ODOO-VER-002093-003,2093-3,ODOO-PROD-002093,2093,3,212928,released,FALSE,2025-10-22,66.30
ODOO-VER-002093-004,2093-4,ODOO-PROD-002093,2093,4,212928,released,FALSE,2025-10-25,66.40
ODOO-VER-002093-005,2093-5,ODOO-PROD-002093,2093,5,212928,released,FALSE,2025-10-28,66.50
ODOO-VER-002093-006,2093-6,ODOO-PROD-002093,2093,6,212928,released,FALSE,2025-10-31,66.60
ODOO-VER-002093-007,2093-7,ODOO-PROD-002093,2093,7,212928,released,FALSE,2025-11-03,66.70
ODOO-VER-002093-008,2093-8,ODOO-PROD-002093,2093,8,212928,released,FALSE,2025-11-06,66.80
ODOO-VER-002093-009,2093-9,ODOO-PROD-002093,2093,9,212928,released,FALSE,2025-11-09,66.90
ODOO-VER-002093-010,2093-10,ODOO-PROD-002093,2093,10,212928,released,FALSE,2025-11-12,67.00
ODOO-VER-002093-011,2093-11,ODOO-PROD-002093,2093,11,212928,released,TRUE,2025-11-15,67.10
ODOO-VER-002095-001,2095-1,ODOO-PROD-002095,2095,1,212929,in_review,FALSE,2025-10-30,68.10
ODOO-VER-002095-002,2095-2,ODOO-PROD-002095,2095,2,212929,in_review,FALSE,2025-11-02,68.20
ODOO-VER-002095-003,2095-3,ODOO-PROD-002095,2095,3,212929,in_review,FALSE,2025-11-05,68.30
ODOO-VER-002095-004,2095-4,ODOO-PROD-002095,2095,4,212929,in_review,FALSE,2025-11-08,68.40
ODOO-VER-002095-005,2095-5,ODOO-PROD-002095,2095,5,212929,in_review,TRUE,2025-11-11,68.50
ODOO-VER-002097-001,2097-1,ODOO-PROD-002097,2097,1,212930,in_review,FALSE,2025-11-13,70.10
ODOO-VER-002097-002,2097-2,ODOO-PROD-002097,2097,2,212930,in_review,FALSE,2025-11-16,70.20
ODOO-VER-002097-003,2097-3,ODOO-PROD-002097,2097,3,212930,in_review,FALSE,2025-11-19,70.30
ODOO-VER-002097-004,2097-4,ODOO-PROD-002097,2097,4,212930,in_review,TRUE,2025-11-22,70.40
ODOO-VER-002100-001,2100-1,ODOO-PROD-002100,2100,1,212939,released,FALSE,2024-01-04,73.10
ODOO-VER-002100-002,2100-2,ODOO-PROD-002100,2100,2,212939,released,FALSE,2024-01-07,73.20
ODOO-VER-002100-003,2100-3,ODOO-PROD-002100,2100,3,212939,released,FALSE,2024-01-10,73.30
ODOO-VER-002100-004,2100-4,ODOO-PROD-002100,2100,4,212939,released,FALSE,2024-01-13,73.40
ODOO-VER-002100-005,2100-5,ODOO-PROD-002100,2100,5,212939,released,TRUE,2024-01-16,73.50
ODOO-VER-002103-001,2103-1,ODOO-PROD-002103,2103,1,PART1,in_review,FALSE,2024-01-25,76.10
ODOO-VER-002103-002,2103-2,ODOO-PROD-002103,2103,2,PART1,in_review,FALSE,2024-01-28,76.20
ODOO-VER-002103-003,2103-3,ODOO-PROD-002103,2103,3,PART1,in_review,FALSE,2024-01-31,76.30
ODOO-VER-002103-004,2103-4,ODOO-PROD-002103,2103,4,PART1,in_review,FALSE,2024-02-03,76.40
ODOO-VER-002103-005,2103-5,ODOO-PROD-002103,2103,5,PART1,in_review,TRUE,2024-02-06,76.50
ODOO-VER-002104-001,2104-1,ODOO-PROD-002104,2104,1,23232323232323,released,FALSE,2024-02-01,77.10
ODOO-VER-002104-002,2104-2,ODOO-PROD-002104,2104,2,23232323232323,released,FALSE,2024-02-04,77.20
ODOO-VER-002104-003,2104-3,ODOO-PROD-002104,2104,3,23232323232323,released,FALSE,2024-02-07,77.30
ODOO-VER-002104-004,2104-4,ODOO-PROD-002104,2104,4,23232323232323,released,FALSE,2024-02-10,77.40
ODOO-VER-002104-005,2104-5,ODOO-PROD-002104,2104,5,23232323232323,released,TRUE,2024-02-13,77.50
ODOO-VER-002107-001,2107-1,ODOO-PROD-002107,2107,1,COPY OF 212931,released,FALSE,2024-02-22,80.10
ODOO-VER-002107-002,2107-2,ODOO-PROD-002107,2107,2,COPY OF 212931,released,FALSE,2024-02-25,80.20
ODOO-VER-002107-003,2107-3,ODOO-PROD-002107,2107,3,COPY OF 212931,released,FALSE,2024-02-28,80.30
ODOO-VER-002107-004,2107-4,ODOO-PROD-002107,2107,4,COPY OF 212931,released,TRUE,2024-03-02,80.40
ODOO-VER-002110-001,2110-1,ODOO-PROD-002110,2110,1,212933,released,FALSE,2024-03-14,83.10
ODOO-VER-002110-002,2110-2,ODOO-PROD-002110,2110,2,212933,released,FALSE,2024-03-17,83.20
ODOO-VER-002110-003,2110-3,ODOO-PROD-002110,2110,3,212933,released,TRUE,2024-03-20,83.30
ODOO-VER-002112-001,2112-1,ODOO-PROD-002112,2112,1,212934,in_review,FALSE,2024-03-28,85.10
ODOO-VER-002112-002,2112-2,ODOO-PROD-002112,2112,2,212934,in_review,FALSE,2024-03-31,85.20
ODOO-VER-002112-003,2112-3,ODOO-PROD-002112,2112,3,212934,in_review,FALSE,2024-04-03,85.30
ODOO-VER-002112-004,2112-4,ODOO-PROD-002112,2112,4,212934,in_review,TRUE,2024-04-06,85.40
ODOO-VER-002114-001,2114-1,ODOO-PROD-002114,2114,1,212935,in_review,FALSE,2024-04-11,87.10
ODOO-VER-002114-002,2114-2,ODOO-PROD-002114,2114,2,212935,in_review,FALSE,2024-04-14,87.20
ODOO-VER-002114-003,2114-3,ODOO-PROD-002114,2114,3,212935,in_review,TRUE,2024-04-17,87.30
ODOO-VER-002116-001,2116-1,ODOO-PROD-002116,2116,1,COPY (2) OF 212930,draft,FALSE,2024-04-25,89.10
ODOO-VER-002116-002,2116-2,ODOO-PROD-002116,2116,2,COPY (2) OF 212930,draft,TRUE,2024-04-28,89.20
ODOO-VER-002117-001,2117-1,ODOO-PROD-002117,2117,1,212936,released,FALSE,2024-05-02,90.10
ODOO-VER-002117-002,2117-2,ODOO-PROD-002117,2117,2,212936,released,FALSE,2024-05-05,90.20
ODOO-VER-002117-003,2117-3,ODOO-PROD-002117,2117,3,212936,released,TRUE,2024-05-08,90.30
ODOO-VER-002118-001,2118-1,ODOO-PROD-002118,2118,1,212937,released,FALSE,2024-05-09,91.10
ODOO-VER-002118-002,2118-2,ODOO-PROD-002118,2118,2,212937,released,FALSE,2024-05-12,91.20
ODOO-VER-002118-003,2118-3,ODOO-PROD-002118,2118,3,212937,released,FALSE,2024-05-15,91.30
ODOO-VER-002118-004,2118-4,ODOO-PROD-002118,2118,4,212937,released,TRUE,2024-05-18,91.40
ODOO-VER-002119-001,2119-1,ODOO-PROD-002119,2119,1,212940,released,FALSE,2024-05-16,92.10
ODOO-VER-002119-002,2119-2,ODOO-PROD-002119,2119,2,212940,released,FALSE,2024-05-19,92.20
ODOO-VER-002119-003,2119-3,ODOO-PROD-002119,2119,3,212940,released,FALSE,2024-05-22,92.30
ODOO-VER-002119-004,2119-4,ODOO-PROD-002119,2119,4,212940,released,FALSE,2024-05-25,92.40
ODOO-VER-002119-005,2119-5,ODOO-PROD-002119,2119,5,212940,released,TRUE,2024-05-28,92.50
ODOO-VER-002120-001,2120-1,ODOO-PROD-002120,2120,1,212938,released,FALSE,2024-05-23,93.10
ODOO-VER-002120-002,2120-2,ODOO-PROD-002120,2120,2,212938,released,FALSE,2024-05-26,93.20
ODOO-VER-002120-003,2120-3,ODOO-PROD-002120,2120,3,212938,released,FALSE,2024-05-29,93.30
ODOO-VER-002120-004,2120-4,ODOO-PROD-002120,2120,4,212938,released,TRUE,2024-06-01,93.40
ODOO-VER-002128-001,2128-1,ODOO-PROD-002128,2128,1,212941,released,FALSE,2024-07-18,101.10
ODOO-VER-002128-002,2128-2,ODOO-PROD-002128,2128,2,212941,released,FALSE,2024-07-21,101.20
ODOO-VER-002128-003,2128-3,ODOO-PROD-002128,2128,3,212941,released,FALSE,2024-07-24,101.30
ODOO-VER-002128-004,2128-4,ODOO-PROD-002128,2128,4,212941,released,FALSE,2024-07-27,101.40
ODOO-VER-002128-005,2128-5,ODOO-PROD-002128,2128,5,212941,released,TRUE,2024-07-30,101.50
ODOO-VER-002130-001,2130-1,ODOO-PROD-002130,2130,1,COPY OF 212940,released,FALSE,2024-08-01,103.10
ODOO-VER-002130-002,2130-2,ODOO-PROD-002130,2130,2,COPY OF 212940,released,FALSE,2024-08-04,103.20
ODOO-VER-002130-003,2130-3,ODOO-PROD-002130,2130,3,COPY OF 212940,released,FALSE,2024-08-07,103.30
ODOO-VER-002130-004,2130-4,ODOO-PROD-002130,2130,4,COPY OF 212940,released,TRUE,2024-08-10,103.40
ODOO-VER-002131-001,2131-1,ODOO-PROD-002131,2131,1,212943,released,FALSE,2024-08-08,104.10
ODOO-VER-002131-002,2131-2,ODOO-PROD-002131,2131,2,212943,released,FALSE,2024-08-11,104.20
ODOO-VER-002131-003,2131-3,ODOO-PROD-002131,2131,3,212943,released,TRUE,2024-08-14,104.30
ODOO-VER-002132-001,2132-1,ODOO-PROD-002132,2132,1,212942,released,FALSE,2024-08-15,105.10
ODOO-VER-002132-002,2132-2,ODOO-PROD-002132,2132,2,212942,released,FALSE,2024-08-18,105.20
ODOO-VER-002132-003,2132-3,ODOO-PROD-002132,2132,3,212942,released,FALSE,2024-08-21,105.30
ODOO-VER-002132-004,2132-4,ODOO-PROD-002132,2132,4,212942,released,TRUE,2024-08-24,105.40
ODOO-VER-002136-001,2136-1,ODOO-PROD-002136,2136,1,212945,in_review,FALSE,2024-09-12,12.10
ODOO-VER-002136-002,2136-2,ODOO-PROD-002136,2136,2,212945,in_review,FALSE,2024-09-15,12.20
ODOO-VER-002136-003,2136-3,ODOO-PROD-002136,2136,3,212945,in_review,FALSE,2024-09-18,12.30
ODOO-VER-002136-004,2136-4,ODOO-PROD-002136,2136,4,212945,in_review,FALSE,2024-09-21,12.40
ODOO-VER-002136-005,2136-5,ODOO-PROD-002136,2136,5,212945,in_review,TRUE,2024-09-24,12.50
ODOO-VER-002138-001,2138-1,ODOO-PROD-002138,2138,1,212946,in_review,FALSE,2024-09-26,14.10
ODOO-VER-002138-002,2138-2,ODOO-PROD-002138,2138,2,212946,in_review,FALSE,2024-09-29,14.20
ODOO-VER-002138-003,2138-3,ODOO-PROD-002138,2138,3,212946,in_review,FALSE,2024-10-02,14.30
ODOO-VER-002138-004,2138-4,ODOO-PROD-002138,2138,4,212946,in_review,TRUE,2024-10-05,14.40
ODOO-VER-002140-001,2140-1,ODOO-PROD-002140,2140,1,212947,released,FALSE,2024-10-10,16.10
ODOO-VER-002140-002,2140-2,ODOO-PROD-002140,2140,2,212947,released,FALSE,2024-10-13,16.20
ODOO-VER-002140-003,2140-3,ODOO-PROD-002140,2140,3,212947,released,FALSE,2024-10-16,16.30
ODOO-VER-002140-004,2140-4,ODOO-PROD-002140,2140,4,212947,released,FALSE,2024-10-19,16.40
ODOO-VER-002140-005,2140-5,ODOO-PROD-002140,2140,5,212947,released,TRUE,2024-10-22,16.50
ODOO-VER-002142-001,2142-1,ODOO-PROD-002142,2142,1,212948,in_review,FALSE,2024-10-24,18.10
ODOO-VER-002142-002,2142-2,ODOO-PROD-002142,2142,2,212948,in_review,FALSE,2024-10-27,18.20
ODOO-VER-002142-003,2142-3,ODOO-PROD-002142,2142,3,212948,in_review,TRUE,2024-10-30,18.30
ODOO-VER-002144-001,2144-1,ODOO-PROD-002144,2144,1,212951,released,FALSE,2024-11-07,20.10
ODOO-VER-002144-002,2144-2,ODOO-PROD-002144,2144,2,212951,released,FALSE,2024-11-10,20.20
ODOO-VER-002144-003,2144-3,ODOO-PROD-002144,2144,3,212951,released,TRUE,2024-11-13,20.30
ODOO-VER-002146-001,2146-1,ODOO-PROD-002146,2146,1,21545459044,in_review,FALSE,2024-11-21,22.10
ODOO-VER-002146-002,2146-2,ODOO-PROD-002146,2146,2,21545459044,in_review,FALSE,2024-11-24,22.20
ODOO-VER-002146-003,2146-3,ODOO-PROD-002146,2146,3,21545459044,in_review,FALSE,2024-11-27,22.30
ODOO-VER-002146-004,2146-4,ODOO-PROD-002146,2146,4,21545459044,in_review,FALSE,2024-11-30,22.40
ODOO-VER-002146-005,2146-5,ODOO-PROD-002146,2146,5,21545459044,in_review,FALSE,2024-12-03,22.50
ODOO-VER-002146-006,2146-6,ODOO-PROD-002146,2146,6,21545459044,in_review,TRUE,2024-12-06,22.60
ODOO-VER-002147-001,2147-1,ODOO-PROD-002147,2147,1,PNEUMATIC 200080,draft,FALSE,2024-11-28,23.10
ODOO-VER-002147-002,2147-2,ODOO-PROD-002147,2147,2,PNEUMATIC 200080,draft,FALSE,2024-12-01,23.20
ODOO-VER-002147-003,2147-3,ODOO-PROD-002147,2147,3,PNEUMATIC 200080,draft,FALSE,2024-12-04,23.30
ODOO-VER-002147-004,2147-4,ODOO-PROD-002147,2147,4,PNEUMATIC 200080,draft,TRUE,2024-12-07,23.40
ODOO-VER-002148-001,2148-1,ODOO-PROD-002148,2148,1,COPY OF 200080,in_review,FALSE,2024-12-05,24.10
ODOO-VER-002148-002,2148-2,ODOO-PROD-002148,2148,2,COPY OF 200080,in_review,FALSE,2024-12-08,24.20
ODOO-VER-002148-003,2148-3,ODOO-PROD-002148,2148,3,COPY OF 200080,in_review,FALSE,2024-12-11,24.30
ODOO-VER-002148-004,2148-4,ODOO-PROD-002148,2148,4,COPY OF 200080,in_review,FALSE,2024-12-14,24.40
ODOO-VER-002148-005,2148-5,ODOO-PROD-002148,2148,5,COPY OF 200080,in_review,FALSE,2024-12-17,24.50
ODOO-VER-002148-006,2148-6,ODOO-PROD-002148,2148,6,COPY OF 200080,in_review,FALSE,2024-12-20,24.60
ODOO-VER-002148-007,2148-7,ODOO-PROD-002148,2148,7,COPY OF 200080,in_review,FALSE,2024-12-23,24.70
ODOO-VER-002148-008,2148-8,ODOO-PROD-002148,2148,8,COPY OF 200080,in_review,TRUE,2024-12-26,24.80
ODOO-VER-002149-001,2149-1,ODOO-PROD-002149,2149,1,COPY OF 212919,draft,TRUE,2024-12-12,25.10
ODOO-VER-002150-001,2150-1,ODOO-PROD-002150,2150,1,MULTIPLETESTFILE,in_review,FALSE,2024-12-19,26.10
ODOO-VER-002150-002,2150-2,ODOO-PROD-002150,2150,2,MULTIPLETESTFILE,in_review,FALSE,2024-12-22,26.20
ODOO-VER-002150-003,2150-3,ODOO-PROD-002150,2150,3,MULTIPLETESTFILE,in_review,FALSE,2024-12-25,26.30
ODOO-VER-002150-004,2150-4,ODOO-PROD-002150,2150,4,MULTIPLETESTFILE,in_review,TRUE,2024-12-28,26.40
ODOO-VER-002153-001,2153-1,ODOO-PROD-002153,2153,1,COPY OF MULTIPLETESTFILE,in_review,FALSE,2025-01-09,29.10
ODOO-VER-002153-002,2153-2,ODOO-PROD-002153,2153,2,COPY OF MULTIPLETESTFILE,in_review,TRUE,2025-01-12,29.20
ODOO-VER-002154-001,2154-1,ODOO-PROD-002154,2154,1,COPY (2) OF MULTIPLETESTFILE,in_review,FALSE,2025-01-16,30.10
ODOO-VER-002154-002,2154-2,ODOO-PROD-002154,2154,2,COPY (2) OF MULTIPLETESTFILE,in_review,TRUE,2025-01-19,30.20
ODOO-VER-002155-001,2155-1,ODOO-PROD-002155,2155,1,219055,in_review,FALSE,2025-01-23,31.10
ODOO-VER-002155-002,2155-2,ODOO-PROD-002155,2155,2,219055,in_review,FALSE,2025-01-26,31.20
ODOO-VER-002155-003,2155-3,ODOO-PROD-002155,2155,3,219055,in_review,TRUE,2025-01-29,31.30
ODOO-VER-002156-001,2156-1,ODOO-PROD-002156,2156,1,COPY (4) OF MULTIPLETESTFILE,in_review,FALSE,2025-01-30,32.10
ODOO-VER-002156-002,2156-2,ODOO-PROD-002156,2156,2,COPY (4) OF MULTIPLETESTFILE,in_review,TRUE,2025-02-02,32.20
ODOO-VER-002165-001,2165-1,ODOO-PROD-002165,2165,1,219056,in_review,FALSE,2025-04-03,41.10
ODOO-VER-002165-002,2165-2,ODOO-PROD-002165,2165,2,219056,in_review,FALSE,2025-04-06,41.20
ODOO-VER-002165-003,2165-3,ODOO-PROD-002165,2165,3,219056,in_review,TRUE,2025-04-09,41.30
ODOO-VER-002166-003,2166-3,ODOO-PROD-002166,2166,3,219069,released,TRUE,2025-04-16,42.30
ODOO-VER-002166-001,2166-1,ODOO-PROD-002166,2166,1,219069,released,FALSE,2025-04-10,42.10
ODOO-VER-002166-002,2166-2,ODOO-PROD-002166,2166,2,219069,released,FALSE,2025-04-13,42.20
ODOO-VER-002167-001,2167-1,ODOO-PROD-002167,2167,1,219064,in_review,FALSE,2025-04-17,43.10
ODOO-VER-002167-002,2167-2,ODOO-PROD-002167,2167,2,219064,in_review,FALSE,2025-04-20,43.20
ODOO-VER-002167-003,2167-3,ODOO-PROD-002167,2167,3,219064,in_review,TRUE,2025-04-23,43.30
ODOO-VER-002168-001,2168-1,ODOO-PROD-002168,2168,1,COPY (3) OF MULTIPLETESTFILE,in_review,FALSE,2025-04-24,44.10
ODOO-VER-002168-002,2168-2,ODOO-PROD-002168,2168,2,COPY (3) OF MULTIPLETESTFILE,in_review,TRUE,2025-04-27,44.20
ODOO-VER-002173-001,2173-1,ODOO-PROD-002173,2173,1,219059,draft,FALSE,2025-05-29,49.10
ODOO-VER-002173-002,2173-2,ODOO-PROD-002173,2173,2,219059,draft,FALSE,2025-06-01,49.20
ODOO-VER-002173-003,2173-3,ODOO-PROD-002173,2173,3,219059,draft,TRUE,2025-06-04,49.30
ODOO-VER-002175-001,2175-1,ODOO-PROD-002175,2175,1,COPY OF 200081,draft,FALSE,2025-06-12,51.10
ODOO-VER-002175-002,2175-2,ODOO-PROD-002175,2175,2,COPY OF 200081,draft,FALSE,2025-06-15,51.20
ODOO-VER-002175-003,2175-3,ODOO-PROD-002175,2175,3,COPY OF 200081,draft,TRUE,2025-06-18,51.30
ODOO-VER-002176-001,2176-1,ODOO-PROD-002176,2176,1,COPY OF COPY OF 200081,draft,FALSE,2025-06-19,52.10
ODOO-VER-002176-002,2176-2,ODOO-PROD-002176,2176,2,COPY OF COPY OF 200081,draft,FALSE,2025-06-22,52.20
ODOO-VER-002176-003,2176-3,ODOO-PROD-002176,2176,3,COPY OF COPY OF 200081,draft,TRUE,2025-06-25,52.30
ODOO-VER-002181-001,2181-1,ODOO-PROD-002181,2181,1,219066,in_review,FALSE,2025-07-24,57.10
ODOO-VER-002181-002,2181-2,ODOO-PROD-002181,2181,2,219066,in_review,FALSE,2025-07-27,57.20
ODOO-VER-002181-003,2181-3,ODOO-PROD-002181,2181,3,219066,in_review,TRUE,2025-07-30,57.30
ODOO-VER-002184-001,2184-1,ODOO-PROD-002184,2184,1,219065,in_review,FALSE,2025-08-14,60.10
ODOO-VER-002184-002,2184-2,ODOO-PROD-002184,2184,2,219065,in_review,FALSE,2025-08-17,60.20
ODOO-VER-002184-003,2184-3,ODOO-PROD-002184,2184,3,219065,in_review,TRUE,2025-08-20,60.30
ODOO-VER-002187-001,2187-1,ODOO-PROD-002187,2187,1,219068,in_review,FALSE,2025-09-04,63.10
ODOO-VER-002187-002,2187-2,ODOO-PROD-002187,2187,2,219068,in_review,FALSE,2025-09-07,63.20
ODOO-VER-002187-003,2187-3,ODOO-PROD-002187,2187,3,219068,in_review,TRUE,2025-09-10,63.30
ODOO-VER-002188-001,2188-1,ODOO-PROD-002188,2188,1,219067,in_review,FALSE,2025-09-11,64.10
ODOO-VER-002188-002,2188-2,ODOO-PROD-002188,2188,2,219067,in_review,FALSE,2025-09-14,64.20
ODOO-VER-002188-003,2188-3,ODOO-PROD-002188,2188,3,219067,in_review,TRUE,2025-09-17,64.30
ODOO-VER-002193-001,2193-1,ODOO-PROD-002193,2193,1,COPY OF 219067,draft,FALSE,2025-10-16,69.10
ODOO-VER-002193-002,2193-2,ODOO-PROD-002193,2193,2,COPY OF 219067,draft,TRUE,2025-10-19,69.20
ODOO-VER-002196-001,2196-1,ODOO-PROD-002196,2196,1,COPY OF 219068,draft,TRUE,2025-11-06,72.10
ODOO-VER-002197-001,2197-1,ODOO-PROD-002197,2197,1,209876543,draft,FALSE,2025-11-13,73.10
ODOO-VER-002197-002,2197-2,ODOO-PROD-002197,2197,2,209876543,draft,FALSE,2025-11-16,73.20
ODOO-VER-002197-003,2197-3,ODOO-PROD-002197,2197,3,209876543,draft,TRUE,2025-11-19,73.30
