documentId,fileName,isLatest,pdmVersionKey,projectPath,revision,lifecycleState,workflow
2080,Copy (2) of 200046.sldprt,TRUE,2080-1,\PROJECTS\,1,Project Under Design,Alligator CAD
2083,Copy (3) of 200046.sldprt,FALSE,2083-1,\PROJECTS\,1,Project Under Design,Alligator CAD
2083,Copy (3) of 200046.sldprt,TRUE,2083-2,\PROJECTS\,2,Project Under Design,Alligator CAD
2086,Copy (4) of 200046.sldprt,TRUE,2086-1,\PROJECTS\,1,Project Under Design,
2087,New Microsoft Excel Worksheet (2).xlsx,TRUE,2087-1,\PROJECTS\,1,Project Under Design,
2088,Copy (5) of 200046.sldprt,TRUE,2088-1,\PROJECTS\,1,Project Under Design,
2089,Copy (6) of 200046.sldprt,TRUE,2089-1,\PROJECTS\,1,Project Under Design,
2090,212919.sldprt,FALSE,2090-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2090,212919.sldprt,FALSE,2090-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2090,212919.sldprt,FALSE,2090-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2090,212919.sldprt,FALSE,2090-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2090,212919.sldprt,TRUE,2090-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-6,\PROJECTS\1.ATest'\,6,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-7,\PROJECTS\1.ATest'\,7,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-8,\PROJECTS\1.ATest'\,8,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-9,\PROJECTS\1.ATest'\,9,MFG,Alligator CAD
2093,212928.SLDASM,FALSE,2093-10,\PROJECTS\1.ATest'\,10,MFG,Alligator CAD
2093,212928.SLDASM,TRUE,2093-11,\PROJECTS\1.ATest'\,11,MFG,Alligator CAD
2095,212929.SLDASM,FALSE,2095-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2095,212929.SLDASM,FALSE,2095-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2095,212929.SLDASM,FALSE,2095-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2095,212929.SLDASM,FALSE,2095-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2095,212929.SLDASM,TRUE,2095-5,\PROJECTS\1.ATest'\,5,Under Detailing,Alligator CAD
2097,212930.sldprt,FALSE,2097-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2097,212930.sldprt,FALSE,2097-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2097,212930.sldprt,FALSE,2097-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2097,212930.sldprt,TRUE,2097-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2100,212939.sldprt,FALSE,2100-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2100,212939.sldprt,FALSE,2100-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2100,212939.sldprt,FALSE,2100-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2100,212939.sldprt,FALSE,2100-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2100,212939.sldprt,TRUE,2100-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2103,Part1.SLDPRT,FALSE,2103-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2103,Part1.SLDPRT,FALSE,2103-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2103,Part1.SLDPRT,FALSE,2103-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2103,Part1.SLDPRT,FALSE,2103-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2103,Part1.SLDPRT,TRUE,2103-5,\PROJECTS\1.ATest'\,5,Under Detailing,Alligator CAD
2104,23232323232323.sldprt,FALSE,2104-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2104,23232323232323.sldprt,FALSE,2104-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2104,23232323232323.sldprt,FALSE,2104-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2104,23232323232323.sldprt,FALSE,2104-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2104,23232323232323.sldprt,TRUE,2104-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2107,Copy of 212931.sldprt,FALSE,2107-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2107,Copy of 212931.sldprt,FALSE,2107-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2107,Copy of 212931.sldprt,FALSE,2107-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2107,Copy of 212931.sldprt,TRUE,2107-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2110,212933.SLDASM,FALSE,2110-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2110,212933.SLDASM,FALSE,2110-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2110,212933.SLDASM,TRUE,2110-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2112,212934.SLDASM,FALSE,2112-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2112,212934.SLDASM,FALSE,2112-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2112,212934.SLDASM,FALSE,2112-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2112,212934.SLDASM,TRUE,2112-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2114,212935.SLDASM,FALSE,2114-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2114,212935.SLDASM,FALSE,2114-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2114,212935.SLDASM,TRUE,2114-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2116,Copy (2) of 212930.sldprt,FALSE,2116-1,\PROJECTS\1.ATest'\,1,Project Under Design,Alligator CAD
2116,Copy (2) of 212930.sldprt,TRUE,2116-2,\PROJECTS\1.ATest'\,2,Project Under Design,Alligator CAD
2117,212936.sldprt,FALSE,2117-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2117,212936.sldprt,FALSE,2117-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2117,212936.sldprt,TRUE,2117-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2118,212937.sldprt,FALSE,2118-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2118,212937.sldprt,FALSE,2118-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2118,212937.sldprt,FALSE,2118-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2118,212937.sldprt,TRUE,2118-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2119,212940.sldprt,FALSE,2119-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2119,212940.sldprt,FALSE,2119-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2119,212940.sldprt,FALSE,2119-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2119,212940.sldprt,FALSE,2119-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2119,212940.sldprt,TRUE,2119-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2120,212938.sldprt,FALSE,2120-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2120,212938.sldprt,FALSE,2120-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2120,212938.sldprt,FALSE,2120-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2120,212938.sldprt,TRUE,2120-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2128,212941.sldprt,FALSE,2128-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2128,212941.sldprt,FALSE,2128-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2128,212941.sldprt,FALSE,2128-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2128,212941.sldprt,FALSE,2128-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2128,212941.sldprt,TRUE,2128-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2130,Copy of 212940.sldprt,FALSE,2130-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2130,Copy of 212940.sldprt,FALSE,2130-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2130,Copy of 212940.sldprt,FALSE,2130-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2130,Copy of 212940.sldprt,TRUE,2130-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2131,212943.sldprt,FALSE,2131-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2131,212943.sldprt,FALSE,2131-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2131,212943.sldprt,TRUE,2131-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2132,212942.sldprt,FALSE,2132-1,\PROJECTS\1.ATest'\,1,Concept Approved,Alligator CAD
2132,212942.sldprt,FALSE,2132-2,\PROJECTS\1.ATest'\,2,Concept Approved,Alligator CAD
2132,212942.sldprt,FALSE,2132-3,\PROJECTS\1.ATest'\,3,Concept Approved,Alligator CAD
2132,212942.sldprt,TRUE,2132-4,\PROJECTS\1.ATest'\,4,Concept Approved,Alligator CAD
2136,212945.sldprt,FALSE,2136-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2136,212945.sldprt,FALSE,2136-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2136,212945.sldprt,FALSE,2136-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2136,212945.sldprt,FALSE,2136-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2136,212945.sldprt,TRUE,2136-5,\PROJECTS\1.ATest'\,5,Under Detailing,Alligator CAD
2138,212946.SLDASM,FALSE,2138-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2138,212946.SLDASM,FALSE,2138-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2138,212946.SLDASM,FALSE,2138-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2138,212946.SLDASM,TRUE,2138-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2140,212947.SLDASM,FALSE,2140-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2140,212947.SLDASM,FALSE,2140-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2140,212947.SLDASM,FALSE,2140-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2140,212947.SLDASM,FALSE,2140-4,\PROJECTS\1.ATest'\,4,MFG,Alligator CAD
2140,212947.SLDASM,TRUE,2140-5,\PROJECTS\1.ATest'\,5,MFG,Alligator CAD
2142,212948.SLDASM,FALSE,2142-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2142,212948.SLDASM,FALSE,2142-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2142,212948.SLDASM,TRUE,2142-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2144,212951.SLDASM,FALSE,2144-1,\PROJECTS\1.ATest'\,1,MFG,Alligator CAD
2144,212951.SLDASM,FALSE,2144-2,\PROJECTS\1.ATest'\,2,MFG,Alligator CAD
2144,212951.SLDASM,TRUE,2144-3,\PROJECTS\1.ATest'\,3,MFG,Alligator CAD
2146,21545459044.sldprt,FALSE,2146-1,\PROJECTS\,1,Under Detailing,Alligator CAD
2146,21545459044.sldprt,FALSE,2146-2,\PROJECTS\,2,Under Detailing,Alligator CAD
2146,21545459044.sldprt,FALSE,2146-3,\PROJECTS\,3,Under Detailing,Alligator CAD
2146,21545459044.sldprt,FALSE,2146-4,\PROJECTS\,4,Under Detailing,Alligator CAD
2146,21545459044.sldprt,FALSE,2146-5,\PROJECTS\,5,Under Detailing,Alligator CAD
2146,21545459044.sldprt,TRUE,2146-6,\PROJECTS\,6,Under Detailing,Alligator CAD
2147,Pneumatic 200080.SLDASM,FALSE,2147-1,\PROJECTS\,1,Project Under Design,Alligator CAD
2147,Pneumatic 200080.SLDASM,FALSE,2147-2,\PROJECTS\,2,Project Under Design,Alligator CAD
2147,Pneumatic 200080.SLDASM,FALSE,2147-3,\PROJECTS\,3,Project Under Design,Alligator CAD
2147,Pneumatic 200080.SLDASM,TRUE,2147-4,\PROJECTS\,4,Project Under Design,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-5,\PROJECTS\1.ATest'\,5,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-6,\PROJECTS\1.ATest'\,6,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,FALSE,2148-7,\PROJECTS\1.ATest'\,7,Under Detailing,Alligator CAD
2148,Copy of 200080.SLDASM,TRUE,2148-8,\PROJECTS\1.ATest'\,8,Under Detailing,Alligator CAD
2149,Copy of 212919.sldprt,TRUE,2149-1,\PROJECTS\1.ATest'\,1,Project Under Design,
2150,MultipleTestFile.sldprt,FALSE,2150-1,\PROJECTS\,1,Under Detailing,Alligator CAD
2150,MultipleTestFile.sldprt,FALSE,2150-2,\PROJECTS\,2,Under Detailing,Alligator CAD
2150,MultipleTestFile.sldprt,FALSE,2150-3,\PROJECTS\,3,Under Detailing,Alligator CAD
2150,MultipleTestFile.sldprt,TRUE,2150-4,\PROJECTS\,4,Under Detailing,Alligator CAD
2153,Copy of MultipleTestFile.sldprt,FALSE,2153-1,\PROJECTS\,1,Under Detailing,Alligator CAD
2153,Copy of MultipleTestFile.sldprt,TRUE,2153-2,\PROJECTS\,2,Under Detailing,Alligator CAD
2154,Copy (2) of MultipleTestFile.sldprt,FALSE,2154-1,\PROJECTS\,1,Under Detailing,Alligator CAD
2154,Copy (2) of MultipleTestFile.sldprt,TRUE,2154-2,\PROJECTS\,2,Under Detailing,Alligator CAD
2155,219055.sldprt,FALSE,2155-1,\PROJECTS\,1,Under Detailing,Alligator CAD
2155,219055.sldprt,FALSE,2155-2,\PROJECTS\,2,Under Detailing,Alligator CAD
2155,219055.sldprt,TRUE,2155-3,\PROJECTS\,3,Under Detailing,Alligator CAD
2156,Copy (4) of MultipleTestFile.sldprt,FALSE,2156-1,\PROJECTS\,1,Under Detailing,Alligator CAD
2156,Copy (4) of MultipleTestFile.sldprt,TRUE,2156-2,\PROJECTS\,2,Under Detailing,Alligator CAD
2165,219056.sldprt,FALSE,2165-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2165,219056.sldprt,FALSE,2165-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2165,219056.sldprt,TRUE,2165-3,\PROJECTS\New Folder\,3,Under Detailing,Alligator CAD
2166,219069.sldprt,TRUE,2166-3,\PROJECTS\New Folder\,3,MFG,Alligator CAD
2166,219069.sldprt,FALSE,2166-1,\PROJECTS\New Folder\,1,MFG,Alligator CAD
2166,219069.sldprt,FALSE,2166-2,\PROJECTS\New Folder\,2,MFG,Alligator CAD
2167,219064.sldprt,FALSE,2167-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2167,219064.sldprt,FALSE,2167-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2167,219064.sldprt,TRUE,2167-3,\PROJECTS\New Folder\,3,Under Detailing,Alligator CAD
2168,Copy (3) of MultipleTestFile.sldprt,FALSE,2168-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2168,Copy (3) of MultipleTestFile.sldprt,TRUE,2168-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2173,219059.SLDASM,FALSE,2173-1,\PROJECTS\1.ATest'\,1,Project Under Design,Alligator CAD
2173,219059.SLDASM,FALSE,2173-2,\PROJECTS\1.ATest'\,2,Project Under Design,Alligator CAD
2173,219059.SLDASM,TRUE,2173-3,\PROJECTS\1.ATest'\,3,Project Under Design,Alligator CAD
2175,Copy of 200081.SLDASM,FALSE,2175-1,\PROJECTS\,1,Project Under Design,Alligator CAD
2175,Copy of 200081.SLDASM,FALSE,2175-2,\PROJECTS\,2,Project Under Design,Alligator CAD
2175,Copy of 200081.SLDASM,TRUE,2175-3,\PROJECTS\,3,Project Under Design,Alligator CAD
2176,Copy of Copy of 200081.SLDASM,FALSE,2176-1,\PROJECTS\,1,Project Under Design,Alligator CAD
2176,Copy of Copy of 200081.SLDASM,FALSE,2176-2,\PROJECTS\,2,Project Under Design,Alligator CAD
2176,Copy of Copy of 200081.SLDASM,TRUE,2176-3,\PROJECTS\,3,Project Under Design,Alligator CAD
2181,219066.sldprt,FALSE,2181-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2181,219066.sldprt,FALSE,2181-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2181,219066.sldprt,TRUE,2181-3,\PROJECTS\New Folder\,3,Under Detailing,Alligator CAD
2184,219065.sldprt,FALSE,2184-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2184,219065.sldprt,FALSE,2184-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2184,219065.sldprt,TRUE,2184-3,\PROJECTS\New Folder\,3,Under Detailing,Alligator CAD
2187,219068.sldprt,FALSE,2187-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2187,219068.sldprt,FALSE,2187-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2187,219068.sldprt,TRUE,2187-3,\PROJECTS\New Folder\,3,Under Detailing,Alligator CAD
2188,219067.sldprt,FALSE,2188-1,\PROJECTS\New Folder\,1,Under Detailing,Alligator CAD
2188,219067.sldprt,FALSE,2188-2,\PROJECTS\New Folder\,2,Under Detailing,Alligator CAD
2188,219067.sldprt,TRUE,2188-3,\PROJECTS\New Folder\,3,Under Detailing,Alligator CAD
2193,Copy of 219067.sldprt,FALSE,2193-1,\PROJECTS\New Folder\,1,Project Under Design,Alligator CAD
2193,Copy of 219067.sldprt,TRUE,2193-2,\PROJECTS\New Folder\,2,Project Under Design,Alligator CAD
2196,Copy of 219068.sldprt,TRUE,2196-1,\PROJECTS\New Folder\,1,Project Under Design,
2197,209876543.SLDASM,FALSE,2197-1,\PROJECTS\1.ATest'\,1,Changes in 3D Model,Alligator CAD
2197,209876543.SLDASM,FALSE,2197-2,\PROJECTS\1.ATest'\,2,Changes in 3D Model,Alligator CAD
2197,209876543.SLDASM,TRUE,2197-3,\PROJECTS\1.ATest'\,3,Changes in 3D Model,Alligator CAD
2199,Copy of Part1.SLDPRT,FALSE,2199-1,\PROJECTS\1.ATest'\,1,Project Under Design,Alligator CAD
2199,Copy of Part1.SLDPRT,TRUE,2199-2,\PROJECTS\1.ATest'\,2,Project Under Design,Alligator CAD
2200,Copy of 210876.sldprt,FALSE,2200-1,\PROJECTS\1.ATest'\,1,Changes in 3D Model,Alligator CAD
2200,Copy of 210876.sldprt,FALSE,2200-2,\PROJECTS\1.ATest'\,2,Changes in 3D Model,Alligator CAD
2200,Copy of 210876.sldprt,FALSE,2200-3,\PROJECTS\1.ATest'\,3,Changes in 3D Model,Alligator CAD
2200,Copy of 210876.sldprt,FALSE,2200-4,\PROJECTS\1.ATest'\,4,Changes in 3D Model,Alligator CAD
2200,Copy of 210876.sldprt,FALSE,2200-5,\PROJECTS\1.ATest'\,5,Changes in 3D Model,Alligator CAD
2200,Copy of 210876.sldprt,TRUE,2200-6,\PROJECTS\1.ATest'\,6,Changes in 3D Model,Alligator CAD
3197,223735.SLDASM,FALSE,3197-1,\PROJECTS\1.ATest'\,1,Under Detailing,Alligator CAD
3197,223735.SLDASM,FALSE,3197-2,\PROJECTS\1.ATest'\,2,Under Detailing,Alligator CAD
3197,223735.SLDASM,FALSE,3197-3,\PROJECTS\1.ATest'\,3,Under Detailing,Alligator CAD
3197,223735.SLDASM,FALSE,3197-4,\PROJECTS\1.ATest'\,4,Under Detailing,Alligator CAD
3197,223735.SLDASM,FALSE,3197-5,\PROJECTS\1.ATest'\,5,Under Detailing,Alligator CAD
3197,223735.SLDASM,TRUE,3197-6,\PROJECTS\1.ATest'\,6,Under Detailing,Alligator CAD
